bgp2000gj,bg2010gj,bg2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G39010304879048790408000U2,G39010304080011,391034080011,1.0,1.0,1.0,1.0
G39010304879048790408000U3,G39010304080012,391034080012,1.0,1.0,1.0,1.0
G39010304879048790408000U4,G39010304080012,391034080012,0.0011813126,0.0011985775,0.00129371,0.0013792286
G39010304879048790408000U4,G39010304080021,391034080021,0.1168051708,0.1298482293,0.0888030888,0.0866845398
G39010304879048790408000U4,G39010304080031,391034080031,0.258236382,0.2621041799,0.2789915442,0.2945362232
G39010304879048790408000U4,G39010304080032,391034080032,0.6237771346,0.6068490133,0.630911657,0.6174000084
G39010304879048790408100R4,G39010304081005,391034081005,1.0,1.0,1.0,1.0
G39010304879048790408100U1,G39010304081001,391034081001,1.0,1.0,1.0,1.0
G39010304879048790408100U2,G39010304081002,391034081002,1.0,1.0,1.0,1.0
G39010304879048790408100U3,G39010304081003,391034081003,1.0,1.0,1.0,1.0
G39010304879048790408100U4,G39010304081004,391034081004,0.3913934426,0.3977695167,0.4417989418,0.4377358491
G39010304879048790408100U4,G39010304081005,391034081005,0.6086065574,0.6022304833,0.5582010582,0.5622641509
G39010304879048790408200R3,G39010304082023,391034082023,0.0,0.0,0.0,0.0
G39010304879048790408200R4,G39010304082012,391034082012,1.0,1.0,1.0,1.0
G39010304879048790408200R5,G39010304082011,391034082011,1.0,1.0,1.0,1.0
G39010304879048790408200U1,G39010304082013,391034082013,1.0,1.0,1.0,1.0
G39010304879048790408200U2,G39010304082021,391034082021,1.0,1.0,1.0,1.0
G39010304879048790408200U3,G39010304082022,391034082022,0.4970161978,0.5041841004,0.5232029117,0.5155004429
G39010304879048790408200U3,G39010304082023,391034082023,0.5029838022,0.4958158996,0.4767970883,0.4844995571
G39010304879048790408200U4,G39010304082012,391034082012,1.0,1.0,1.0,1.0
G39010304879048790408200U5,G39010304082011,391034082011,1.0,1.0,1.0,1.0
G39010304879048790408301U1,G39010304083011,391034083011,0.8401826484,0.8250728863,0.8358974359,0.8379052369
G39010304879048790408301U1,G39010304083012,391034083012,0.1598173516,0.1749271137,0.1641025641,0.1620947631
G39010304879048790408302U1,G39010304083021,391034083021,1.0,1.0,1.0,1.0
G39010304879048790408302U2,G39010304083022,391034083022,1.0,1.0,1.0,1.0
G39010304879048790408302U3,G39010304083023,391034083023,0.2671887893,0.2667584558,0.2749613284,0.2897173097
G39010304879048790408302U3,G39010304083024,391034083024,0.7328112107,0.7332415442,0.7250386716,0.7102826903
G39010304880499999404000R1,G39010304040001,391034040001,1.0,1.0,1.0,1.0
G39010304880499999404000R2,G39010304040002,391034040002,1.0,1.0,1.0,1.0
G39010304880499999404000U1,G39010304040001,391034040001,1.0,1.0,1.0,1.0
G39010304880499999404000U2,G39010304040002,391034040002,1.0,1.0,1.0,1.0
G39010304880499999408000R4,G39010304080012,391034080012,0.003755319,0.0043897961,0.0042067257,0.0034373377
G39010304880499999408000R4,G39010304080021,391034080021,0.3424657534,0.2345679012,0.3236714976,0.4511278195
G39010304880499999408000R4,G39010304080031,391034080031,0.6537789275,0.7610423026,0.6721217768,0.5454348428
G39010304880499999408000U4,G39010304080021,391034080021,0.6239913932,0.6478873239,0.6386806597,0.6473087819
G39010304880499999408000U4,G39010304080031,391034080031,0.3760086068,0.3521126761,0.3613193403,0.3526912181
G39010304880499999408100U4,G39010304081004,391034081004,1.0,1.0,1.0,1.0
G39010304880499999408301U1,G39010304083011,391034083011,1.0,1.0,1.0,1.0
G39010305185699999407000R1,G39010304070001,391034070001,0.84453125,0.849726776,0.8524590164,0.8520179372
G39010305185699999407000R1,G39010304070002,391034070002,0.15546875,0.150273224,0.1475409836,0.1479820628
G39010305185699999407000R2,G39010304070003,391034070003,0.3829588015,0.3968253968,0.4154727794,0.426183844
G39010305185699999407000R2,G39010304070004,391034070004,0.6170411985,0.6031746032,0.5845272206,0.573816156
G39010305185699999407000U1,G39010304070002,391034070002,1.0,1.0,1.0,1.0
G39010305185699999407000U2,G39010304070003,391034070003,1.0,1.0,1.0,1.0
G39010305185699999408200R3,G39010304082023,391034082023,1.0,1.0,1.0,1.0
G39010305185699999408200U3,G39010304082023,391034082023,1.0,1.0,1.0,1.0
G39010305185699999408301U1,G39010304083011,391034083011,0.2716595047,0.2657910259,0.2402982842,0.2456337637
G39010305185699999408301U1,G39010304083012,391034083012,0.7283404953,0.7342089741,0.7597017158,0.7543662363
G39010305185699999408302U2,G39010304083022,391034083022,1.0,1.0,1.0,1.0
G39010305185699999408302U3,G39010304083023,391034083023,1.0,1.0,1.0,1.0
G39010305185699999408302U3,G39010304083024,391034083024,0.0,0.0,0.0,0.0
G39010307180199999406000R1,G39010304060001,391034060001,1.0,1.0,1.0,1.0
G39010307180199999406000R2,G39010304060002,391034060002,1.0,1.0,1.0,1.0
G39010307180199999406000R3,G39010304060003,391034060003,1.0,1.0,1.0,1.0
G39010307180199999406000U1,G39010304060001,391034060001,1.0,1.0,1.0,1.0
G39010307399973992410000R1,G39010304100001,391034100001,1.0,1.0,1.0,1.0
G39010307399973992410000R2,G39010304100002,391034100002,1.0,1.0,1.0,1.0
G39010307399999999410000R1,G39010304100001,391034100001,1.0,1.0,1.0,1.0
G39010307399999999410000R2,G39010304100002,391034100002,1.0,1.0,1.0,1.0
G39010307399999999410000R3,G39010304100003,391034100003,1.0,1.0,1.0,1.0
G39010308030480304417000R5,G39010304170005,391034170005,0.875,0.9,0.875,0.8928571429
G39010308030480304417000R5,G39010304170006,391034170006,0.125,0.1,0.125,0.1071428571
G39010308030480304417000U1,G39010304170001,391034170001,1.0,1.0,1.0,1.0
G39010308030480304417000U2,G39010304170002,391034170002,1.0,1.0,1.0,1.0
G39010308030480304417000U3,G39010304170003,391034170003,1.0,1.0,1.0,1.0
G39010308030480304417000U4,G39010304170004,391034170004,1.0,1.0,1.0,1.0
G39010308030480304417000U5,G39010304170005,391034170005,1.0,1.0,1.0,1.0
G39010308030480304417100R4,G39010304171004,391034171004,1.0,1.0,1.0,1.0
G39010308030480304417100U1,G39010304171001,391034171001,1.0,1.0,1.0,1.0
G39010308030480304417100U2,G39010304171002,391034171002,1.0,1.0,1.0,1.0
G39010308030480304417100U3,G39010304171003,391034171003,1.0,1.0,1.0,1.0
G39010308030480304417100U4,G39010304171004,391034171004,1.0,1.0,1.0,1.0
G39010308030480304417100U5,G39010304171005,391034171005,1.0,1.0,1.0,1.0
G39010308030480304417200R1,G39010304172001,391034172001,1.0,1.0,1.0,1.0
G39010308030480304417200U1,G39010304172001,391034172001,1.0,1.0,1.0,1.0
G39010308030480304417200U2,G39010304172002,391034172002,1.0,1.0,1.0,1.0
G39010308030480304417200U3,G39010304172003,391034172003,1.0,1.0,1.0,1.0
G39010308030480304417200U4,G39010304172004,391034172004,1.0,1.0,1.0,1.0
G39010308030480304417300R1,G39010304173001,391034173001,1.0,1.0,1.0,1.0
G39010308030480304417300U1,G39010304173001,391034173001,1.0,1.0,1.0,1.0
G39010308030480304417300U2,G39010304173002,391034173002,1.0,1.0,1.0,1.0
G39010308030480304417300U3,G39010304173003,391034173003,1.0,1.0,1.0,1.0
G39010308031899999417000R5,G39010304170005,391034170005,0.4121447028,0.4055299539,0.3914728682,0.3878326996
G39010308031899999417000R5,G39010304170006,391034170006,0.5878552972,0.5944700461,0.6085271318,0.6121673004
G39010308031899999417000U4,G39010304170004,391034170004,0.0,0.0,0.0,0.0
G39010308031899999417000U5,G39010304170005,391034170005,1.0,1.0,1.0,1.0
G39010308031899999417100R4,G39010304171004,391034171004,1.0,1.0,1.0,1.0
G39010308031899999417100U3,G39010304171003,391034171003,1.0,1.0,1.0,1.0
G39010308031899999417100U4,G39010304171004,391034171004,1.0,1.0,1.0,1.0
G39010308031899999417100U5,G39010304171005,391034171005,1.0,1.0,1.0,1.0
G39010308031899999417200R1,G39010304172001,391034172001,1.0,1.0,1.0,1.0
G39010308031899999417200U1,G39010304172001,391034172001,1.0,1.0,1.0,1.0
G39010308031899999417200U2,G39010304172002,391034172002,1.0,1.0,1.0,1.0
G39010308031899999417300R1,G39010304173001,391034173001,1.0,1.0,1.0,1.0
G39010308031899999417300U1,G39010304173001,391034173001,1.0,1.0,1.0,1.0
G39010308342619344412000U4,G39010304120004,391034120004,1.0,1.0,1.0,1.0
G39010308342630660412000U1,G39010304120001,391034120001,1.0,1.0,1.0,1.0
G39010308342683468412000R2,G39010304120002,391034120002,0.0,0.0,0.0,0.0
G39010308342683468412000R3,G39010304120003,391034120003,1.0,1.0,1.0,1.0
G39010308342699999409002R2,G39010304120002,391034120002,0.0,0.0,0.0,0.0
G39010308342699999412000R1,G39010304120001,391034120001,0.0,0.0,0.0,0.0
G39010308342699999412000R2,G39010304110011,391034110011,0.001478538,0.0015762073,0.0013990277,0.0013625602
G39010308342699999412000R2,G39010304120002,391034120002,0.9931158427,0.9920817906,0.9920884032,0.9922946297
G39010308342699999412000R2,G39010304130002,391034130002,0.0054056193,0.0063420022,0.006512569,0.0063428101
G39010308342699999412000R3,G39010304120003,391034120003,1.0,1.0,1.0,1.0
G39010308342699999412000R4,G39010304120004,391034120004,0.9999971562,0.999994753,0.9999956365,0.999995681
G39010308342699999412000R4,G39016900023001,391690023001,2.8438e-06,5.247e-06,4.3635e-06,4.319e-06
G39010308342699999412000U1,G39010304120001,391034120001,1.0,1.0,1.0,1.0
G39010308342699999412000U4,G39010304120004,391034120004,1.0,1.0,1.0,1.0
G39010308705299999403002R1,G39010304030021,391034030021,1.0,1.0,1.0,1.0
G39010308705299999403002R2,G39010304030022,391034030022,1.0,1.0,1.0,1.0
G39010308705299999408100R4,G39010304081005,391034081005,1.0,1.0,1.0,1.0
G39010308705299999408100U4,G39010304081005,391034081005,1.0,1.0,1.0,1.0
G39010308705299999408200R4,G39010304082012,391034082012,1.0,1.0,1.0,1.0
G39010308705299999408200R5,G39010304082011,391034082011,1.0,1.0,1.0,1.0
G39010500490699999964100R2,G39010509641002,391059641002,1.0,1.0,1.0,1.0
G39010500490699999964200R1,G39010509642001,391059642001,0.9995750759,1.0,0.9989472848,0.9991674956
G39010500490699999964200R1,G39010509642002,391059642002,0.0004249241,0.0,0.0010527152,0.0008325044
G39010500490699999964200R2,G39010509642002,391059642002,1.0,1.0,1.0,1.0
G39010500490699999964200R3,G39010509642002,391059642002,0.0082589563,0.0085524564,0.0077910576,0.0076564848
G39010500490699999964200R3,G39010509642003,391059642003,0.9917410437,0.9914475436,0.9922089424,0.9923435152
G39010500490699999964200R4,G39010509642004,391059642004,1.0,1.0,1.0,1.0
G39010501401699999964100R2,G39010509641002,391059641002,1.0,1.0,1.0,1.0
G39010501401699999964100R3,G39010509641003,391059641003,1.0,1.0,1.0,1.0
G39010501401699999964100R4,G39010509641004,391059641004,1.0,1.0,1.0,1.0
G39010501401699999964200R1,G39010509642001,391059642001,1.0,1.0,1.0,1.0
G39010501401699999964200R3,G39010509642003,391059642003,1.0,1.0,1.0,1.0
G39010501401699999964500R2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010501401699999964500R3,G39010509642003,391059642003,0.038961039,0.04,0.03125,0.0285714286
G39010501401699999964500R3,G39010509645003,391059645003,0.961038961,0.96,0.96875,0.9714285714
G39010501401699999964600R2,G39010509646002,391059646002,1.0,1.0,1.0,1.0
G39010501692499999964300R3,G39010509643003,391059643003,0.0,0.0,0.0,0.0
G39010501692499999964300R4,G39010509643004,391059643004,1.0,1.0,1.0,1.0
G39010504233699999964100R4,G39010509641004,391059641004,1.0,1.0,1.0,1.0
G39010504233699999964600R1,G39010509646001,391059646001,1.0,1.0,1.0,1.0
G39010504233699999964600R4,G39010509646004,391059646004,1.0,1.0,1.0,1.0
G39010504286899999964600R4,G39010509646004,391059646004,1.0,1.0,1.0,1.0
G39010505828299999964100R1,G39010509641001,391059641001,1.0,1.0,1.0,1.0
G39010505828299999964100R2,G39010509641002,391059641002,0.0,0.0,0.0,0.0
G39010505828299999964100R4,G39010509641004,391059641004,1.0,1.0,1.0,1.0
G39010505864699999964100R1,G39010509641001,391059641001,1.0,1.0,1.0,1.0
G39010505864699999964100R1,G39010509641004,391059641004,0.0,0.0,0.0,0.0
G39010505864699999964100R2,G39010509641002,391059641002,1.0,1.0,1.0,1.0
G39010505864699999964100R4,G39010509641004,391059641004,1.0,1.0,1.0,1.0
G39010505864699999964200R1,G39010509642001,391059642001,1.0,1.0,1.0,1.0
G39010506937269358964300R1,G39010509643001,391059643001,1.0,1.0,1.0,1.0
G39010506937269358964300R2,G39010509643002,391059643002,0.0,0.0,0.0,0.0
G39010506937299999964200R2,G39010509642002,391059642002,1.0,1.0,1.0,1.0
G39010506937299999964200R4,G39010509642004,391059642004,1.0,1.0,1.0,1.0
G39010506937299999964300R1,G39010509643001,391059643001,1.0,1.0,1.0,1.0
G39010506937299999964300R2,G39010509643002,391059643002,1.0,1.0,1.0,1.0
G39010506937299999964300R3,G39010509643003,391059643003,1.0,1.0,1.0,1.0
G39010506990499999964300R2,G39010509643002,391059643002,1.0,1.0,1.0,1.0
G39010506990499999964300R3,G39010509643003,391059643003,1.0,1.0,1.0,1.0
G39010506990499999964300R4,G39010509643004,391059643004,1.0,1.0,1.0,1.0
G39010507011449756964400R2,G39010509644002,391059644002,1.0,1.0,1.0,1.0
G39010507011449756964400R3,G39010509644004,391059644004,0.0,0.0,0.0,0.0
G39010507011449756964400R5,G39010509644003,391059644003,0.0,0.0,0.0,0.0
G39010507011449756964400U2,G39010509644002,391059644002,1.0,1.0,1.0,1.0
G39010507011449756964400U3,G39010509644004,391059644004,1.0,1.0,1.0,1.0
G39010507011449756964400U4,G39010509644004,391059644004,1.0,1.0,1.0,1.0
G39010507011449756964400U5,G39010509644003,391059644003,1.0,1.0,1.0,1.0
G39010507011464024964400R2,G39010509644002,391059644002,1.0,1.0,1.0,1.0
G39010507011464024964400R3,G39010509644004,391059644004,0.0,0.0,0.0,0.0
G39010507011464024964400U1,G39010509644001,391059644001,1.0,1.0,1.0,1.0
G39010507011464024964400U2,G39010509644002,391059644002,1.0,1.0,1.0,1.0
G39010507011464024964400U3,G39010509644004,391059644004,1.0,0.0,1.0,1.0
G39010507011464024964500R1,G39010509645002,391059645002,0.0,0.0,0.0,0.0
G39010507011464024964500R2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507011464024964500R3,G39010509645003,391059645003,1.0,1.0,1.0,1.0
G39010507011464024964500R4,G39010509645001,391059645001,1.0,1.0,1.0,1.0
G39010507011464024964500U1,G39010509645002,391059645002,0.0,0.0,0.0,0.0
G39010507011464024964500U2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507011464024964500U3,G39010509645003,391059645003,1.0,1.0,1.0,1.0
G39010507011464024964500U4,G39010509645001,391059645001,1.0,1.0,1.0,1.0
G39010507011499999964200R3,G39010509642003,391059642003,1.0,1.0,1.0,1.0
G39010507011499999964200R4,G39010509642004,391059642004,1.0,1.0,1.0,1.0
G39010507011499999964300R2,G39010509643002,391059643002,1.0,1.0,1.0,1.0
G39010507011499999964300U2,G39010509643002,391059643002,1.0,1.0,1.0,1.0
G39010507011499999964400R2,G39010509644002,391059644002,1.0,1.0,1.0,1.0
G39010507011499999964400R5,G39010509644003,391059644003,0.0,0.0,0.0,0.0
G39010507011499999964400U1,G39010509644001,391059644001,0.0,0.0,0.0,0.0
G39010507011499999964400U5,G39010509644003,391059644003,1.0,1.0,1.0,1.0
G39010507011499999964500R1,G39010509645002,391059645002,0.0,0.0,0.0,0.0
G39010507011499999964500R2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507011499999964500R3,G39010509642003,391059642003,0.0064308682,0.0104166667,0.0072463768,0.0063694268
G39010507011499999964500R3,G39010509645003,391059645003,0.9935691318,0.9895833333,0.9927536232,0.9936305732
G39010507011499999964500R4,G39010509645001,391059645001,1.0,1.0,1.0,1.0
G39010507011499999964500U1,G39010509645002,391059645002,0.0,0.0,0.0,0.0
G39010507011499999964500U2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507011499999964500U4,G39010509645001,391059645001,1.0,1.0,1.0,1.0
G39010507099699999964200R2,G39010509642002,391059642002,1.0,1.0,1.0,1.0
G39010507099699999964200R3,G39010509642003,391059642003,1.0,1.0,1.0,1.0
G39010507099699999964200R4,G39010509642004,391059642004,1.0,1.0,1.0,1.0
G39010507099699999964300R3,G39010509643003,391059643003,1.0,1.0,1.0,1.0
G39010507099699999964300R4,G39010509643004,391059643004,1.0,1.0,1.0,1.0
G39010507584765256964600R2,G39010509646002,391059646002,1.0,1.0,1.0,1.0
G39010507584765256964600R3,G39010509646003,391059646003,1.0,1.0,1.0,1.0
G39010507584776050964500R1,G39010509645002,391059645002,0.0,0.0,0.0,0.0
G39010507584776050964500R2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507584776050964500U1,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507584776050964500U2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507584799999964100R4,G39010509641004,391059641004,1.0,1.0,1.0,1.0
G39010507584799999964500R1,G39010509645002,391059645002,0.0,0.0,0.0,0.0
G39010507584799999964500R2,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507584799999964500R3,G39010509645003,391059645003,1.0,1.0,1.0,1.0
G39010507584799999964500U1,G39010509645002,391059645002,1.0,1.0,1.0,1.0
G39010507584799999964600R1,G39010509646001,391059646001,1.0,1.0,1.0,1.0
G39010507584799999964600R2,G39010509646002,391059646002,1.0,1.0,1.0,1.0
G39010507584799999964600R3,G39010509646003,391059646003,1.0,1.0,1.0,1.0
G39010507584799999964600R4,G39010509646004,391059646004,1.0,1.0,1.0,1.0
G39010700658699999967200R4,G39010709672004,391079672004,1.0,1.0,1.0,1.0
G39010700658699999967300R2,G39010709673002,391079673002,1.0,1.0,1.0,1.0
G39010701060416532967700R1,G39010709677001,391079677001,1.0,1.0,1.0,1.0
G39010701060416532967700R1,G39010709677002,391079677002,0.0,0.0,0.0,0.0
G39010701060416532967700R4,G39010709677004,391079677004,1.0,1.0,1.0,1.0
G39010701060416532967700U1,G39010709677001,391079677001,1.0,1.0,1.0,1.0
G39010701060416532967700U2,G39010709677002,391079677002,1.0,1.0,1.0,1.0
G39010701060416532967700U3,G39010709677003,391079677003,1.0,1.0,1.0,1.0
G39010701060416532967700U4,G39010709677004,391079677004,1.0,1.0,1.0,1.0
G39010701060499999967700R1,G39010709677001,391079677001,0.9998190838,0.9998121245,0.9998346017,0.9998277778
G39010701060499999967700R1,G39010709677002,391079677002,0.0001187993,9.75353e-05,8.58663e-05,9.51267e-05
G39010701060499999967700R1,G39010709678001,391079678001,6.21168e-05,9.03401e-05,7.9532e-05,7.70955e-05
G39010701060499999967700R4,G39010709677004,391079677004,1.0,1.0,1.0,1.0
G39010701060499999967700U1,G39010709677001,391079677001,1.0,1.0,1.0,1.0
G39010701060499999967700U2,G39010709677002,391079677002,1.0,1.0,1.0,1.0
G39010701060499999967700U3,G39010709677003,391079677003,1.0,1.0,1.0,1.0
G39010701060499999967800R1,G39010709678001,391079678001,1.0,1.0,1.0,1.0
G39010701060499999967900R2,G39010709679002,391079679002,1.0,1.0,1.0,1.0
G39010701060499999968000R1,G39010709680001,391079680001,1.0,1.0,1.0,1.0
G39010701295299999967300R1,G39010709673001,391079673001,1.0,1.0,1.0,1.0
G39010701295299999967500R1,G39010709675001,391079675001,1.0,1.0,1.0,1.0
G39010701295299999967500R2,G39010709675002,391079675002,1.0,1.0,1.0,1.0
G39010702270867874967200R1,G39010709672001,391079672001,1.0,1.0,1.0,1.0
G39010702270867874967200R3,G39010709672003,391079672003,1.0,1.0,1.0,1.0
G39010702270867874967200R4,G39010709672004,391079672004,1.0,1.0,1.0,1.0
G39010702270899999967200R1,G39010709672001,391079672001,1.0,1.0,1.0,1.0
G39010702270899999967200R3,G39010709672003,391079672003,1.0,1.0,1.0,1.0
G39010702270899999967200R4,G39010709672004,391079672004,1.0,1.0,1.0,1.0
G39010702270899999967300R1,G39010709673001,391079673001,1.0,1.0,1.0,1.0
G39010702270899999967300R2,G39010709673002,391079673002,1.0,1.0,1.0,1.0
G39010702835051674967800R1,G39010709678001,391079678001,1.0,1.0,1.0,1.0
G39010702835099999967800R1,G39010709678001,391079678001,1.0,1.0,1.0,1.0
G39010702835099999967800R1,G39010709678002,391079678002,0.0,0.0,0.0,0.0
G39010702835099999967800R2,G39010709678002,391079678002,1.0,1.0,1.0,1.0
G39010702835099999967900R1,G39010709679001,391079679001,1.0,1.0,1.0,1.0
G39010703005827902968000R2,G39010709680002,391079680002,1.0,1.0,1.0,1.0
G39010703005827902968000R3,G39010709680003,391079680003,1.0,1.0,1.0,1.0
G39010703005899999968000R3,G39010709680003,391079680003,1.0,1.0,1.0,1.0
G39010703005899999968000R4,G39010709680004,391079680004,1.0,1.0,1.0,1.0
G39010703143010296968000R4,G39010709680004,391079680004,1.0,1.0,1.0,1.0
